abuse,text_punct
1,No change then the guilty muslims must be protected at all costs Why bother with a review then
1,She wont answer that  the numbers involved are far too difficult for her to work out
1,Your divisive statements are destroying our lives About time you stood down and got out of the house You are playing a dangerous game here The people will loose lives with this stupid negativity
1,It is in the interest of the public If it was white or black grooming gangs They would be dragged over hot coals like they should be One rule for one Another rule for them
1,RT If want to change 👈 especially Start with getting rid of these Clowns as well as the far left hate group Id also keep away from 🤡
1,Yep Imagine the cooky and fairly likeable Layla will hoover up plenty of disillusioned left voters But labour don’t mind because they don’t want those members just their votes
1,Easy wonky glasses and odd shoes both resign
1,RT Instead of screaming like a hysterical schoolgirl propose a workable solution then
1,Neither nor would be in the UK had the new immigration rules been in force in decades past What a missed opportunity that was
1,Nasty and LiarJohnson don’t care
1,Attention seeking lefty
1,Ah Jess go and get a wash ffs
1,Let’s ask what  means Might not get the right answer but my god if I’m still allowed to say that it should be entertaining
1,You think oh no has gone from the shadow cabinet no more ridiculous comments and thoughtless outbursts from senior Labour figures hold my beer 🍺 The new reason not to vote for Labour who would let someone with her aptitude anywhere near govt 🙈
1,What if other countries stop ur mncs in their own countries whats if india stop sending IT ppl to ur country
1,Was that first part was the only part you paid attention to There in lies your problem I bet youre polite to people in public but the moment you get to be scornful without fear of accountability your veil lifts and we get to see your retched reality
1,What the hell is Europe day Seems that you are more interested in a foreign power than your supposed own country
1,Social distancing in your case is really easy juat stay in your cupboard
1,What if other countries stop ur mncs in their own countries whats if india stop sending IT ppl to ur country
1,Is that Only I cant see her shoes TBH Neither can she
1,Best you stay indoors love  you are too stupid to go out 😎💋
1,LOL it ain’t happening suck it up dear 👍👍
1,is for snooker what is to politics Totally unappealing and doing nothing to attract people to this brilliant game
1,Social distancing in your case is really easy juat stay in your cupboard
1,Your people diversityinnitbrut
1,Pandering to all the racists who voted for you
1,RT skewers 👏👏👏👏 Were so Priti oh so Priti were vaaaaacant And we dont care
1,Patel I dont understand how you can call yourself a human being with that brick you carry in your heart
1,It’s muslims or their appeasers  It’s an instant block
1,These questions are tiresome trying to smooth over the cracks of the Uk society today In other words your superficial darling 😘
1,Shut up wes you little fool x
1,You’re done being constructive That will help women Time to start mouthing off lessen your chances of changing things and make it all about yourself again presumably
1,This is an absolute disgrace 🤬🤬🤬Jihadists could be released in just DAYS as Lords block Boris’ new terror plans
1,please comment on this Poor baby decapitated by a Muslim Please don’t tell me it’s mental health Cold and calculated
1,Considering her son has multiple charges being brought against him she most likely would to be fair shes batshit crazy
1,As you both fast think of this little girl Beheaded by your Somali Mudlim sister I am never going to shut up for the sake of diversity
1,RT Thing is when makes a simple mistake with numbers thats her at her worst When makes a simple mistake with numbers thats her at her best 🤣
1,RT Dozens Of Jihadists Could Be Released Within Days As Lords BLOCK Boris’s New Terror Plan So National Safety could be put at risk because of these over paid geriatric ponces 😡😡😡 HOL
1,Not even remotely the same and you damn well know that One is a dark ages veil of subordination to their male ‘superiors’ and the other is necessary for public safety Oddly enough the veil of oppression is also is a known risk to public safety Funny that eh
